state,rMapState,rMapCounty,month,day,year,age,sex,repstat,mass,fa,Pd_intro,years_Pd,disease_time_step,county_centroid_lon,county_centroid_lat,site_mask,fips
IN,indiana,hendricks,7,15,2016,juvenile,female,non-reproductive,15.5,46,2011,5,established,-86.4987,39.76757,IN_216,18063
IN,indiana,hendricks,7,28,2017,adult,male,testes-descended,16.5,44,2011,6,established,-86.4987,39.76757,IN_216,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,19,47,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,24,48,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,5,24,2016,adult,female,pregnant,27.5,46,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,19,49,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,adult,female,post-lactating,20,48,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,14.5,45,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,5,24,2016,adult,female,pregnant,26.5,48,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,juvenile,male,non-reproductive,15.5,48,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,5,24,2016,adult,female,pregnant,22.5,45,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,juvenile,female,non-reproductive,17,45,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,24,50,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,adult,female,post-lactating,23,49,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,adult,male,non-reproductive,17.5,47,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,14,43,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,adult,female,post-lactating,24,51,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,24,47,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,12.5,46,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,19.5,50,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,15,46,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,15,45,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,23,49,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,male,non-reproductive,16,47,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,5,24,2016,adult,male,non-reproductive,17,48,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,21,46,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,6,6,2017,adult,female,lactating,27,49,2011,6,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,juvenile,female,non-reproductive,17.5,46,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,hendricks,7,30,2016,juvenile,female,non-reproductive,16.5,46,2011,5,established,-86.4987,39.76757,IN_220,18063
IN,indiana,henry,8,10,2016,adult,female,post-lactating,20.5,46.3,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,21.5,46.5,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,21.5,46.9,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,19.25,45.4,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,male,testes-descended,17.75,45.8,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,juvenile,male,testes-descended,21.25,44.2,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,21,46.9,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,juvenile,female,non-reproductive,20.75,45.8,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,juvenile,female,non-reproductive,17.75,46.5,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,11,2016,adult,female,post-lactating,24.75,51.6,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,11,2016,adult,female,post-lactating,25,49.5,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,juvenile,female,non-reproductive,19.5,48.5,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,11,2016,adult,female,post-lactating,24.75,51.6,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,22,47,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,19,47.1,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,11,2016,adult,female,post-lactating,25,50.2,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,henry,8,10,2016,adult,female,post-lactating,24,46.9,2011,5,established,-85.40851,39.92625,IN_242,18065
IN,indiana,hendricks,6,3,2016,adult,female,pregnant,24,49,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,male,non-reproductive,16,46,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,31,2017,adult,female,post-lactating,19.5,47,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,9,2017,juvenile,male,non-reproductive,14,45,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,31,2017,adult,male,testes-descended,19,46,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,31,2017,juvenile,female,non-reproductive,18,47,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,31,2017,adult,male,non-reproductive,18.5,47,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,9,2017,adult,female,post-lactating,21.5,48,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,male,non-reproductive,15,53,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,20,47,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,23,51,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,23.5,46,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,18,49,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,25,49,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,24.5,49,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,20.5,44,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,9,2017,adult,female,post-lactating,24,48,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,12.5,47,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,9,2017,adult,female,lactating,21,48,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,9,2017,adult,female,lactating,24,52,2011,6,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,30,2016,adult,male,non-reproductive,17,45,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,male,non-reproductive,11.5,43,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,13,46,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,30,2016,adult,male,testes-descended,19,42,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,21,43,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,30,2016,adult,female,non-reproductive,21.5,46,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,15.5,49,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,11,2016,juvenile,female,non-reproductive,17.5,46,2011,5,established,-86.4987,39.76757,IN_222,18063
IN,indiana,hendricks,7,29,2016,adult,female,post-lactating,22.5,47,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,6,3,2016,adult,male,non-reproductive,28,48,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,6,3,2016,adult,female,pregnant,18.5,46,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,6,3,2016,adult,male,non-reproductive,16,42,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,6,3,2016,adult,female,lactating,26,47,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,7,29,2016,adult,female,post-lactating,18.5,45,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,6,29,2016,juvenile,female,non-reproductive,11,45,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,7,29,2016,adult,female,post-lactating,22,48,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,7,29,2016,adult,female,post-lactating,23.5,48,2011,5,established,-86.4987,39.76757,IN_233,18063
IN,indiana,hendricks,7,21,2017,juvenile,male,non-reproductive,19.5,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,17,47,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,male,non-reproductive,17.5,47,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,female,non-reproductive,16.5,46,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,16,44,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,17.5,45,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,lactating,23,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,male,non-reproductive,15.5,45,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,15,45,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,28,2016,adult,female,lactating,18.5,47,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,28,2016,adult,female,lactating,19.5,46,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,juvenile,female,non-reproductive,20.5,47,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,female,non-reproductive,20,48,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,juvenile,female,non-reproductive,19,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,post-lactating,17.5,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,8,2016,adult,female,lactating,25,48,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,juvenile,female,non-reproductive,18,43,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,post-lactating,22,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,female,non-reproductive,16,47,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,lactating,21.5,47,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,adult,female,post-lactating,21,48,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,8,2016,adult,female,pregnant,29,49,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,8,2016,adult,female,pregnant,23,48,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,15,43,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,lactating,15,47,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,adult,female,lactating,20,46,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,14.5,46,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,juvenile,female,non-reproductive,20,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,21,2017,juvenile,female,non-reproductive,16,48,2011,6,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,female,non-reproductive,19,46,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,15,47,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,6,28,2016,juvenile,male,testes-descended,15.5,46,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,female,non-reproductive,17.5,45,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,juvenile,male,non-reproductive,14,43,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,adult,female,lactating,24,50,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,24,2016,adult,female,lactating,20.5,48,2011,5,established,-86.4987,39.76757,IN_223,18063
IN,indiana,hendricks,7,2,2017,adult,female,lactating,23.5,48,2011,6,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,13,2016,adult,male,non-reproductive,21.5,47,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,male,non-reproductive,17.5,45,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,female,non-reproductive,19,49,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,adult,female,post-lactating,21,49,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,13,2016,adult,male,non-reproductive,15,45,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,13,2016,adult,male,testes-descended,18.5,45,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,female,non-reproductive,19,47,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,2,2017,juvenile,female,non-reproductive,17.5,48,2011,6,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,male,non-reproductive,18.5,46,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,13,2016,adult,female,lactating,23,49,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,2,2017,adult,female,lactating,20.5,49,2011,6,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,17,2016,adult,female,lactating,23,48,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,female,non-reproductive,21.5,48,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,7,20,2016,juvenile,male,non-reproductive,14.5,41,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,17,2016,adult,male,non-reproductive,17.5,44,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,hendricks,6,13,2016,adult,female,lactating,24.5,49,2011,5,established,-86.4987,39.76757,IN_202,18063
IN,indiana,greene,8,3,2016,adult,female,non-reproductive,21.5,47.8,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,12,2016,juvenile,male,non-reproductive,16.5,42.8,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,8,2016,juvenile,female,non-reproductive,15.5,46.8,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,11,2016,adult,female,non-reproductive,19.75,47.7,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,3,2016,juvenile,male,non-reproductive,15,45.3,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,11,2016,adult,female,post-lactating,18,49,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,9,2016,adult,female,post-lactating,21.5,48.7,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,11,2016,juvenile,female,non-reproductive,18.2,44.2,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,greene,8,2,2016,juvenile,female,non-reproductive,18.5,49.3,2011,5,established,-86.95576,39.03896,IN_179,18055
IN,indiana,hendricks,7,5,2016,adult,female,lactating,22.5,47,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,6,1,2016,adult,female,pregnant,31,45,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,post-lactating,18,48,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,lactating,22,49,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,female,post-lactating,27.5,50,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,lactating,22.5,50,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,lactating,17.5,49,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,lactating,20,48,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,male,non-reproductive,15,47,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,female,non-reproductive,18,47,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,male,non-reproductive,16.5,49,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,male,non-reproductive,19,47,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,female,non-reproductive,22,48,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,male,non-reproductive,17.5,44,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,female,post-lactating,26,50,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,7,5,2016,adult,female,lactating,20,48,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,female,non-reproductive,19,50,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,female,non-reproductive,20.5,46,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,juvenile,female,non-reproductive,17,44,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,male,non-reproductive,16.5,44,2011,5,established,-86.4987,39.76757,IN_227,18063
IN,indiana,hendricks,8,8,2016,adult,female,post-lactating,21,46,2011,5,established,-86.4987,39.76757,IN_227,18063
